id,modality,group,gender,profession,prompt,seed,source_model,source_domain,y_true,clip_score,quality_score,template_id,file_path,target_group_score,pred_group,pred_group_score,group_margin,human_photo_score,toy_score,cartoon_score,object_score,deformed_face_score,low_quality_score,detector_name,score,y_hat,split
fake_male-doctor_0096,image,male-doctor,male,doctor,"A portrait photo of the face of a doctor. Hospital setting, doctor, physician, white coat, stethoscope, realistic human, clinical identity visible.",138,runwayml/stable-diffusion-v1-5,generated,1,0.2884498238563537,-2.837068748843731,16,/content/drive/MyDrive/project/data/generated_balanced/male-doctor/fake_male-doctor_0096.png,0.2685309052467346,male-doctor,0.2685309052467346,0.0193051248788833,0.235088437795639,0.2297825664281845,0.2598123848438263,0.1944227367639541,0.1820757389068603,0.2022904753684997,cnndetection,0.0,0,test
fake_male-doctor_0039,image,male-doctor,male,doctor,"A portrait photo of the face of a doctor. Hospital setting, doctor, physician, white coat, stethoscope, realistic human, clinical identity visible.",81,runwayml/stable-diffusion-v1-5,generated,1,0.2871437966823578,-11.696819386658802,19,/content/drive/MyDrive/project/data/generated_balanced/male-doctor/fake_male-doctor_0039.png,0.2900891304016113,male-doctor,0.2900891304016113,0.0117020606994628,0.2445202320814132,0.2401784211397171,0.2776594161987304,0.2022575736045837,0.1822203993797302,0.2019097059965133,cnndetection,0.0,0,test
fake_male-doctor_0049,image,male-doctor,male,doctor,"A portrait photo of the face of a doctor. Hospital setting, doctor, physician, white coat, stethoscope, realistic human, clinical identity visible.",91,runwayml/stable-diffusion-v1-5,generated,1,0.2870063781738281,-14.62914573124247,9,/content/drive/MyDrive/project/data/generated_balanced/male-doctor/fake_male-doctor_0049.png,0.2807345390319824,male-doctor,0.2807345390319824,0.0388424545526504,0.242349088191986,0.2063128352165222,0.2475233078002929,0.1656950712203979,0.1724932789802551,0.181771382689476,cnndetection,0.60546875,1,test
fake_male-doctor_0061,image,male-doctor,male,doctor,"A portrait photo of the face of a doctor. Hospital setting, doctor, physician, white coat, stethoscope, realistic human, clinical identity visible.",103,runwayml/stable-diffusion-v1-5,generated,1,0.2868479788303375,-6.318226088260872,1,/content/drive/MyDrive/project/data/generated_balanced/male-doctor/fake_male-doctor_0061.png,0.2784198522567749,male-doctor,0.2784198522567749,0.0250100493431091,0.2424193322658538,0.2258346378803253,0.260521799325943,0.1786718517541885,0.1803814768791198,0.1890092641115188,cnndetection,0.7568359375,1,test
fake_male-doctor_0047,image,male-doctor,male,doctor,"A portrait photo of the face of a doctor. Hospital setting, doctor, physician, white coat, stethoscope, realistic human, clinical identity visible.",89,runwayml/stable-diffusion-v1-5,generated,1,0.2861128449440002,-2.609737080332486,7,/content/drive/MyDrive/project/data/generated_balanced/male-doctor/fake_male-doctor_0047.png,0.2820508778095245,male-doctor,0.2820508778095245,0.0228389501571655,0.2452358901500702,0.2406862825155258,0.2564819753170013,0.2026423215866089,0.1708649694919586,0.202531635761261,cnndetection,2.682209014892578e-06,0,test
fake_male-doctor_0009,image,male-doctor,male,doctor,"A portrait photo of the face of a doctor. Hospital setting, doctor, physician, white coat, stethoscope, realistic human, clinical identity visible.",51,runwayml/stable-diffusion-v1-5,generated,1,0.2858011722564697,-2.939899656360778,9,/content/drive/MyDrive/project/data/generated_balanced/male-doctor/fake_male-doctor_0009.png,0.2806198894977569,male-doctor,0.2806198894977569,0.0230818092823028,0.2400672882795334,0.2324131429195404,0.2514782845973968,0.1777630746364593,0.1708128750324249,0.1914864927530288,cnndetection,0.0,0,test
fake_male-doctor_0050,image,male-doctor,male,doctor,"A portrait photo of the face of a doctor. Hospital setting, doctor, physician, white coat, stethoscope, realistic human, clinical identity visible.",92,runwayml/stable-diffusion-v1-5,generated,1,0.2857044339179992,-2.0119840009153487,10,/content/drive/MyDrive/project/data/generated_balanced/male-doctor/fake_male-doctor_0050.png,0.2927543222904205,male-doctor,0.2927543222904205,0.0130825042724609,0.2445024251937866,0.2230406105518341,0.2504460513591766,0.1856587529182434,0.1709119379520416,0.1957111209630966,cnndetection,0.0,0,test
fake_male-nurse_0049,image,male-nurse,male,nurse,"A portrait photo of the face of a nurse. Hospital setting, nurse, hospital nurse, medical scrubs, realistic human, clinical identity visible.",91,runwayml/stable-diffusion-v1-5,generated,1,0.286888837814331,-10.312327590677423,9,/content/drive/MyDrive/project/data/generated_balanced/male-nurse/fake_male-nurse_0049.png,0.2975097894668579,male-nurse,0.2975097894668579,0.0144521594047546,0.2641397714614868,0.2537563741207123,0.2698530852794647,0.1889433413743972,0.194362461566925,0.1947520226240158,cnndetection,0.000614166259765625,0,test
fake_male-nurse_0098,image,male-nurse,male,nurse,"A portrait photo of the face of a nurse. Hospital setting, nurse, hospital nurse, medical scrubs, realistic human, clinical identity visible.",140,runwayml/stable-diffusion-v1-5,generated,1,0.2888569831848144,-6.697776416579134,18,/content/drive/MyDrive/project/data/generated_balanced/male-nurse/fake_male-nurse_0098.png,0.3094061017036438,male-nurse,0.3094061017036438,0.0120350718498229,0.2612628936767578,0.2431378811597824,0.2683364152908325,0.1925892978906631,0.1902354508638382,0.2005394846200943,cnndetection,0.0,0,test
fake_male-nurse_0046,image,male-nurse,male,nurse,"A portrait photo of the face of a nurse. Hospital setting, nurse, hospital nurse, medical scrubs, realistic human, clinical identity visible.",88,runwayml/stable-diffusion-v1-5,generated,1,0.2866889834403991,-2.9481938847601854,6,/content/drive/MyDrive/project/data/generated_balanced/male-nurse/fake_male-nurse_0046.png,0.2930649518966675,male-nurse,0.2930649518966675,0.0156640112400054,0.2618457674980163,0.2149212509393692,0.2533550560474396,0.149735152721405,0.1719133108854293,0.1953310221433639,cnndetection,0.0,0,test
fake_male-nurse_0021,image,male-nurse,male,nurse,"A portrait photo of the face of a nurse. Hospital setting, nurse, hospital nurse, medical scrubs, realistic human, clinical identity visible.",63,runwayml/stable-diffusion-v1-5,generated,1,0.2858965992927551,-5.218356517209413,1,/content/drive/MyDrive/project/data/generated_balanced/male-nurse/fake_male-nurse_0021.png,0.3086147308349609,male-nurse,0.3086147308349609,0.0158703029155731,0.2509533166885376,0.2404808700084686,0.2661424279212951,0.1821731477975845,0.1648041158914566,0.2007388919591903,cnndetection,0.0,0,test
fake_male-nurse_0015,image,male-nurse,male,nurse,"A portrait photo of the face of a nurse. Hospital setting, nurse, hospital nurse, medical scrubs, realistic human, clinical identity visible.",57,runwayml/stable-diffusion-v1-5,generated,1,0.2854155600070953,-2.398796854717514,15,/content/drive/MyDrive/project/data/generated_balanced/male-nurse/fake_male-nurse_0015.png,0.2692635655403137,male-nurse,0.2692635655403137,0.0151175558567047,0.2558289468288421,0.2254798710346222,0.2239426076412201,0.1774496138095855,0.1536478698253631,0.1829279661178589,cnndetection,0.0,0,test
fake_male-nurse_0051,image,male-nurse,male,nurse,"A portrait photo of the face of a nurse. Hospital setting, nurse, hospital nurse, medical scrubs, realistic human, clinical identity visible.",93,runwayml/stable-diffusion-v1-5,generated,1,0.2904787063598633,-6.0744185486943545,11,/content/drive/MyDrive/project/data/generated_balanced/male-nurse/fake_male-nurse_0051.png,0.2750528156757355,male-nurse,0.2750528156757355,0.0116713643074035,0.2369198650121688,0.2366266250610351,0.2629971206188202,0.2041019052267074,0.1777268797159195,0.2061710506677627,cnndetection,0.0,0,test
fake_male-nurse_0003,image,male-nurse,male,nurse,"A portrait photo of the face of a nurse. Hospital setting, nurse, hospital nurse, medical scrubs, realistic human, clinical identity visible.",45,runwayml/stable-diffusion-v1-5,generated,1,0.2835160493850708,-8.124307394956872,3,/content/drive/MyDrive/project/data/generated_balanced/male-nurse/fake_male-nurse_0003.png,0.2924313843250274,male-nurse,0.2924313843250274,0.0117532610893249,0.2756566703319549,0.2315430790185928,0.2589777112007141,0.1736327558755874,0.1783975064754486,0.2103684693574905,cnndetection,0.0005421638488769531,0,test
